ingredient	quantity
Zucchero extrafine	300 g
Farina 00	290 g
Acqua	200 ml
Olio di semi di girasole	120 ml
Gocce di cioccolato fondente	100 g
Uova grandi	6
Scorza d'arancia non trattata	2
Baccello di vaniglia	1
Lievito in polvere per dolci	1 bustina
Cremor tartaro	8 g
Sale fino	2 g
Zucchero a velo	250 g
Succo d'arancia	1
Arancia candita	q.b.
