ingredient	quantity
Farina 00	500 g
Zucchero	300 g
Burro	250 g
Latte intero	250 ml
Uova medie	5
Lievito in polvere per dolci	1 bustina
Scorza di limone	2
Baccello di vaniglia	1
Sale fino	1 pizzico
Latte intero	500 ml
Zucchero	150 g
Fecola di patate	80 g
Tuorli	6
Scorza d'arancia	1
Zucchero a velo	150 g
Albumi (circa 1)	30 g
Succo di limone	q.b.
Coloranti alimentari liquidi (blu o altri colori a piacere)	q.b.
Codette colorate	q.b.
