ingredient	quantity
Farina 00	200 g
Farina Manitoba	200 g
Zucchero di canna	50 g
Uova circa 2 medie	110 g
Burro (morbido)	35 g
Latte intero (a temperatura ambiente)	130 g
Baccello di vaniglia	1
Lievito di birra fresco	10 g
Nutella	200 g
Sale fino	1 pizzico
Uova circa 1 medio	55 g
Panna fresca liquida	20 g
