ingredient	quantity
Fregola	400
Salsiccia	200 g
Petto di pollo	300 g
Cozze	500 g
Calamari	200 g
Gamberoni	300 g
Cipolle bianche	1
Peperoni gialli	150 g
Pomodori ramati	400 g
Zafferano	1 bustina
Brodo di pollo	1,5 l
Sale fino	q.b.
Pepe nero	q.b.
Bottarga di muggine	40 g
Olio extravergine d'oliva	5 cucchiai
Pisellini	200 g
