ingredient	quantity
Glutine di frumento	200 g
Acqua tiepida	250 g
Salsa di soia	50 g
Pomodorini secchi sottolio	6
Aglio	1 spicchio
Scalogno	1
Carote	1
Cipolle	1
Sedano	1 costa
Salsa di soia	50 g
Acqua	q.b.
Zucchero di canna	2 cucchiai
Melagrana	1
Amido di mais (maizena)	1 cucchiaino
Patate	500 g
Olio extravergine d'oliva	30 g
Sale fino	q.b.
Pepe nero	q.b.
Rosmarino	q.b.
