ingredient	quantity
Manzo macinato	700 g
Scalogno due	50 g
Olio extravergine d'oliva	40 g
Pepe nero	q.b.
Sale fino	q.b.
Pane 4 da hamburger	200 g
Cheddar (o altro formaggio) 4 fette (15 g a fetta)	60 g
Pomodori 1 grande	80 g
Lattuga	50 g
Cipolle rosse	20 g
Cetriolini sottaceto	20 g
Ketchup o maionese	60 g
