ingredient	quantity
Petto di pollo	1 kg
Yogurt greco	150 g
Zenzero fresco	30 g
Garam Masala	5 g
Paprika affumicata	3 g
Aglio	3 spicchi
Succo di lime	½
Sale fino	1 pizzico
Passata di pomodoro	350 g
Panna fresca liquida	50 g
Cipolle bianche	1
Aglio	1 spicchio
Peperoncino fresco	1
Cumino	3 g
Paprika affumicata	3 g
Curcuma in polvere	3 g
Zucchero di canna	20 g
Olio extravergine d'oliva	10 g
Sale fino	q.b.
Coriandolo	q.b.
