ingredient	quantity
Burro	125 g
Farina 00	315 g
Uova (2 medie)	112 g
Zucchero	130 g
Scorza d'arancia	1
Lievito in polvere per dolci	5 g
Sale fino	2 g
Riso Carnaroli	150 g
Acqua	250 g
Latte intero	400 g
Zucchero	150 g
Cannella in stecche stecche	2
Scorza d'arancia	1
Burro	20 g
Ricotta vaccina	400 g
Cannella in polvere	1 g
Acqua di fiori d'arancio	10 g
Uova (2 medie)	115 g
