ingredient	quantity
Farina 00	300 g
Burro a temperatura ambiente, ma ancora plastico	70 g
Latte intero	70 g
Acqua	28 g
Zucchero	18 g
Uova (circa 1 medio)	60 g
Tuorli (circa 1 medio)	16 g
Lievito di birra fresco	13 g
Sale fino	8 g
Marmellata di arance	90 g
Confettura di albicocche	90 g
Tuorli	1
Latte intero	1 cucchiaio
