ingredient	quantity
Cime di rapa (giù pulite)	600 g
Taleggio	100 g
Cipollotto fresco	80 g
Grana Padano DOP	50 g
Pangrattato	50 g
Acqua	40 g
Uova	1
Aglio	2 spicchi
Peperoncino in polvere	1 cucchiaino
Olio extravergine d'oliva	1 cucchiaio
Sale fino	1 cucchiaino
Uova	2
Pangrattato	100 g
Sale fino	q.b.
