ingredient	quantity
Farfalle Integrali	320 g
Pomodorini ciliegino	300 g
Sale fino	q.b.
Olio extravergine d'oliva	q.b.
Zucchero	1 cucchiaino
Rucola	190 g
Succo di limone	1
Olio extravergine d'oliva	100 g
Pinoli	40 g
Parmigiano Reggiano DOP	40 g
Sale fino	q.b.
Mandorle in scaglie	25 g
Scorza di limone	q.b.
