ingredient	quantity
Farina 00	125 g
Burro freddo	115 g
Zucchero	50 g
Zucchero di canna	100 g
Burro a temperatura ambiente	90 g
Corn flakes	60 g
Farina 00	60 g
Cannella in polvere	3 g
Noce moscata	3 g
Mele Golden	2
Farina 00	40 g
Zucchero	40 g
Zenzero in polvere	3 g
Zucchero	100 g
Acqua	25 g
Panna fresca liquida	50 g
Burro	10 g
