ingredient	quantity
Cipolle (miste: dorate, bianche e rosse)	1 kg
Burro	50 g
Zucchero	½ cucchiaino
Sale fino	1 cucchiaino
Salvia	q.b.
Brodo vegetale	q.b.
Vino bianco	1 bicchiere
Baguette	1
Langres	20 g
Brie (o Resit Brebis)	20 g
Boursault	20 g
Camembert	20 g
Olio extravergine d'oliva	q.b.
Pepe nero	q.b.
