ingredient	quantity
Lievito di birra secco	3 g
Farina 00	150 g
Latte intero a temperatura ambiente	85 g
Zucchero	90 g
Farina 00	350 g
Scorza di limone	1
Sale fino	1 pizzico
Burro a temperatura ambiente	75 g
Uova	170 g
Latte intero a temperatura ambiente	40
Grappa bianca	15 g
Gherigli di noci	250
Pinoli	120 g
Uvetta	140
Mandorle pelate	60
Pangrattato	60 g
Burro	50 g
Grappa bianca	10 g
Uova (circa 2 medie)	120 g
Scorza di limone	1
Scorza d'arancia	1
Marsala	110 g
Uova	1
Zucchero	40 g
