ingredient	quantity
Uova medie	6
Farina 00	100 g
Cioccolato fondente	140 g
Burro	75 g
Zucchero	180 g
Amido di mais (maizena)	50 g
Lievito in polvere per dolci (1 bustina)	16 g
Ciliegie sode e mature	500 g
Zucchero	80 g
Kirsch	70 g
Panna fresca liquida	1 l
Zucchero a velo	80 g
Ciliegie	17
Cioccolato fondente da rendere in scaglie	150 g
Cioccolato fondente in riccioli	100 g
