ingredient	quantity
Maiale polpa	400 g
Carote	1
Peperoni rossi	1
Peperoni verdi	1
Cipolle	1
Ananas	150 g
Olio extravergine d'oliva	2 cucchiai
Farina 00	80 g
Lievito in polvere per dolci	1 cucchiaino
Olio di semi	1 cucchiaio
Acqua	q.b.
Passata di pomodoro	200 ml
Zucchero di canna	100 g
Aceto di vino bianco	100 ml
Amido di mais (maizena)	2 cucchiai
Acqua	200 ml
Succo di ananas	3 cucchiai
Salsa di soia	2 cucchiai
