ingredient	quantity
Farina di nocciole	70 g
Farina 00	230 g
Zucchero a velo	140 g
Burro freddo	115 g
Pasta di nocciole	30 g
Cacao amaro in polvere	10 g
Uova (circa 1 medio)	53 g
Baccello di vaniglia	1
Sale fino	1 pizzico
Cioccolato fondente	350 g
Panna fresca liquida	100 g
Amarene con sciroppo ( e 100 g del loro sciroppo)	350 g
Zucchero a velo	q.b.
