ingredient	quantity
Petto di pollo	500 g
Pepe nero	1 cucchiaino
Pepe bianco	1 cucchiaino
Paprika dolce	1 cucchiaino
Timo secco	1 cucchiaino
Alloro	2 foglie
Aglio in polvere	1 cucchiaino
Cipolle secca	1 cucchiaino
Sale fino	q.b.
Chicchi di mais giallo in scatola	400 g
Peperoncino fresco	1
Yogurt greco	200 ml
Succo di limone	½
Olio extravergine d'oliva	1 cucchiaio
Sale fino	q.b.
Piadine (da circa 24 cm di diametro)	4
