ingredient	quantity
Pasta Sfoglia	230 g
Funghi champignon	300 g
Radicchio	200 g
Porri (piccolo)	1
Ricotta	350 g
Uova	1
Latte intero	60 g
Grana Padano DOP da grattugiare	100 g
Olio extravergine d'oliva	20 g
Timo	2 rametti
Erba cipollina	5 fili
Noce moscata (da grattugiare)	q.b.
Sale fino	q.b.
Pepe nero	q.b.
