ingredient	quantity
Zucchero	200 g
Farina 00	130 g
Fecola di patate	50 g
Cacao amaro in polvere	30 g
Miele di acacia	15 g
Uova	3
Tuorli	8
Pasta di nocciole	250 g
Wafer alla nocciola	200 g
Burro	250 g
Albumi	100 g
Zucchero	100 g
Acqua	35 g
Latte intero caldo	200 ml
Wafer ricoperti di cioccolato al latte	100 g
Cioccolato fondente	150 g
Panna fresca liquida	150 g
Burro	20 g
