ingredient	quantity
Mezze Maniche Rigate	320 g
Cavolfiore	650 g
Panna fresca liquida	150 g
Parmigiano Reggiano DOP	100 g
Acciughe sott'olio	50 g
Peperoncino fresco	1
Pinoli	30 g
Scamorza affumicata	250 g
Aglio	1 spicchio
Zafferano ( 2 bustine)	0,5 g
Olio extravergine d'oliva	q.b.
Pepe nero	q.b.
Sale fino	q.b.
