ingredient	quantity
Zucchero	250 g
Farina 00	140 g
Fecola di patate	120 g
Uova a temperatura ambiente	8
Baccello di vaniglia	2
Sale fino	1 pizzico
Tuorli	5
Zucchero	175 g
Latte intero	500 ml
Panna fresca liquida	125 ml
Amido di mais (maizena)	55 g
Baccello di vaniglia	1
Panna fresca liquida	100 ml
Zucchero a velo	10 g
Acqua	130 g
Zucchero	75 g
Grand Marnier	70 g
Zucchero a velo	q.b.
