ingredient	quantity
Riso Carnaroli stagionato 18 mesi	320 g
Acqua	1,2 l
Burro (qualità dolce)	60 g
Grana Padano DOP stagionato 24-27 mesi	50 g
Aceto di vino bianco	10 g
Scorza di limone (non trattata)	½
Sale fino	q.b.
Zafferano in pistilli	0,5 g
Acqua	150 g
Amido di mais (maizena)	10 g
Sale fino	1 g
Zucchero	1 g
