ingredient	quantity
Passata di pomodoro	200 g
Vitello (macinato)	300 g
Vino rosso	50 g
Sedano	1 costa
Cipolle media	1
Carote	1
Olio extravergine d'oliva	30 g
Concentrato di pomodoro	20 g
Sale fino	q.b.
Pepe nero	q.b.
Brodo vegetale	500 g
Pisellini	170 g
Latte intero	300 g
Burro	30 g
Farina 00	30 g
Sale fino	q.b.
Noce moscata	q.b.
Pane bianco in cassetta (intero, 470 g)	1
Acqua	400 g
Farina 00	250 g
Amido di mais (maizena)	80 g
Pangrattato	250 g
Olio di semi	1 l
