ingredient	quantity
Gamberi (12 pezzi)	600 g
Pasta Sfoglia	120 g
Uova	1
Semi di sesamo nero	1 cucchiaino
Semi di sesamo	1 cucchiaino
Semi di girasole	1 cucchiaino
Olio extravergine d'oliva	q.b.
Sale fino	q.b.
Pepe nero	q.b.
Yogurt greco	200 g
Menta	1 ciuffo
Succo di limone	½
Olio extravergine d'oliva	10 g
Sale fino	q.b.
Pepe nero	q.b.
