ingredient	quantity
Riso per sushi	300 g
Acqua	360 ml
Aceto di riso	90 ml
Alga kombu	1
Sale fino	3 g
Zucchero	36 g
Filetto di salmone norvegese	400 g
Alga nori	2 fogli
Avocado	250 g
Sale fino	1 pizzico
Pepe nero	1 pizzico
Zenzero fresco	2 g
Erba cipollina	2 fili
Semi di sesamo	q.b.
Semi di sesamo nero	q.b.
