ingredient	quantity
Acqua (a temperatura ambiente)	165 g
Farina 00	150 g
Semola di grano duro rimacinata	150 g
Olio extravergine d'oliva	1 cucchiaio
Ceci secchi	150 g
Cipolle bianche	80 g
Aglio	2 spicchi
Rosmarino	3 rametti
Peperoncino fresco	1
Olio extravergine d'oliva	q.b.
Alloro	3 foglie
Brodo vegetale	350 g
Olio di semi	250 ml
Sale fino	q.b.
