ingredient	quantity
Miele di arancio	250 g
Farina 00	200 g
Yogurt bianco naturale	110 g
Burro	65 g
Fecola di patate	50 g
Uova (circa 3 medie)	180 g
Lievito in polvere per dolci	16 g
Scorza d'arancia	1
Cannella in polvere	½ cucchiaino
Latte intero	200 g
Zucchero	60 g
Tuorli (circa 2-3 medi)	42 g
Amido di mais (maizena)	23 g
Zucchero a velo	q.b.
