ingredient	quantity
Gocce di cioccolato fondente	100 g
Arancia candita (facoltativo)	50 g
Ricotta di pecora	1,2 kg
Zucchero a velo	280 g
Uova medie	10
Farina 00	300 g
Zucchero	300 g
Sale fino	1 pizzico
Zucchero (per la bagna)	50 g
Acqua (per la bagna)	150 ml
Maraschino	½ bicchierino
Scorza di limone	½
Zucchero a velo	350 g
Acqua	q.b.
Frutta candita mista (zuccata, mandarini, pere, ciliegie, fichi, ecc)	q.b.
Marzapane	200 g
Pasta di pistacchi	20 g
Albumi	1
Zucchero a velo vanigliato	150 g
