ingredient	quantity
Burro	250 g
Farina 00	250 g
Zucchero	250 g
Lievito in polvere per dolci	16 g
Uova medie	6
Scorza d'arancia	1
Sale fino	q.b.
Latte intero	250 ml
Zucchero	75 g
Farina 00	25 g
Tuorli medi	3
Scorza d'arancia	1
Latte intero	250 ml
Cioccolato fondente	60 g
Zucchero	60 g
Farina 00	10 g
Amido di mais (maizena)	10 g
Tuorli medi	3
