ingredient	quantity
Farina 00	200 g
Uova (medie a temperatura ambiente)	8
Zucchero	280 g
Miele millefiori	20 g
Tuorli	5
Latte intero	500 g
Amido di mais (maizena)	65 g
Zucchero	175 g
Panna fresca liquida	20 g
Gelatina in fogli	8 g
Scorza di limone	1
Panna fresca liquida da montare	150 g
Fiori eduli	q.b.
