ingredient	quantity
Farina Manitoba	350 g
Farina 00	150 g
Acqua	300 g
Olio extravergine d'oliva	40 g
Lievito di birra fresco	1,5 g
Sale fino	10 g
Pomodorini secchi sottolio	15 g
Olive verdi denocciolate	10 g
Olive nere denocciolate	10 g
Origano secco	2 cucchiaini
Fiocchi di sale	2 cucchiaini
Olio extravergine d'oliva	2 cucchiai
