ingredient	quantity
Filetto di salmone	300 g
Orata da 200 grammi	1
Pesce Persico	200 g
Spinaci	700 g
Ricotta vaccina	200 g
Panna fresca liquida	300 ml
Vino bianco	60 g
Gelatina in fogli	17 g
Acciughe (alici)	4 filetti
Olio extravergine d'oliva	q.b.
Prezzemolo	q.b.
Aglio	5 spicchi
Sale fino	q.b.
Pepe nero	q.b.
