ingredient	quantity
Petto di tacchino intero	1,1 kg
Aglio	5 g
Timo	4 g
Maggiorana	4 g
Rosmarino	4 g
Basilico	5 g
Sale fino	5 g
Pepe nero	q.b.
Limoni (la scorza di 1 + succo)	70 g
Olio extravergine d'oliva	15 g
Mango pulito	330 g
Avocado maturo	260 g
Yogurt greco	100 g
Senape di Digione	30 g
Maionese	70 g
Cipollotto fresco (circa 1)	35 g
Succo di limone	20 g
