ingredient	quantity
Farina 00	300 g
Uova	3
Salmone affumicato	100 g
Gamberi	250 g
Ricotta	200 g
Timo	q.b.
Brandy	5 g
Noce moscata	q.b.
Pepe nero	q.b.
Olio extravergine d'oliva	q.b.
Aglio	1 spicchio
Passata di pomodoro	200 g
Sale fino	q.b.
Pepe nero	q.b.
Olio extravergine d'oliva	q.b.
Aglio	1 spicchio
Panna fresca liquida	50 g
Timo	q.b.
