ingredient	quantity
Carote	450 g
Zucchero di canna	350 g
Olio di semi di girasole	320 ml
Farina 00	300 g
Uova	6
Limoncello	30 ml
Scorza di limone	2
Lievito in polvere per dolci	1 bustina
Bicarbonato	15 g
Sale fino	2 pizzichi
Limoncello bollente	2 cucchiai
Acqua bollente	2 cucchiai
Zucchero a velo	200 g
Limone candito	q.b.
