ingredient	quantity
Zucchero	200 g
Farina 00	130 g
Fecola di patate	50 g
Cacao amaro in polvere	30 g
Miele	15 g
Uova	3
Tuorli	8
Cioccolato bianco	500 g
Latte intero	500 ml
Zucchero	100 g
Farina 00	30 g
Tuorli	4
Panna fresca liquida	1,5 l
Zucchero a velo	80 g
Baccello di vaniglia	1
Coloranti alimentari rosso, blu, giallo	q.b.
Fiori di zucchero	q.b.
