ingredient	quantity
Patate rosse	200 g
Cioccolato fondente	100 g
Cacao amaro in polvere	50 g
Farina 00	250 g
Zucchero	150 g
Burro	100 g
Latte intero	100 g
Panna fresca liquida	100 g
Uova (circa 3 medie)	165 g
Lievito in polvere per dolci	16 g
Burro	q.b.
Mascarpone	220 g
Panna fresca liquida	200 g
Zucchero	80 g
Baileys	20 g
