ingredient	quantity
Burro	125 g
Farina 00	250 g
Uova (circa 1 medio)	52 g
Sale grosso	5 g
Formaggio fresco spalmabile	200 g
Robiola	150 g
Fichi fioroni (circa 2 medi)	100 g
Prosciutto crudo	2 fette
Zucchero integrale di canna	15 g
Noci pecan già sgusciate	5
Scorza di limone	½
Latte intero	1 cucchiaio
Pepe nero	q.b.
