ingredient	quantity
Peperoni gialli	1
Peperoni rossi	1
Porri	1
Latte intero	280 g
Grana Padano DOP (da grattugiare)	25 g
Uova medie	3
Sale fino	q.b.
Pepe nero	q.b.
Olio extravergine d'oliva	q.b.
Latte intero	130 g
Provola	120 g
Amido di mais (maizena)	1 cucchiaio
Porri	q.b.
Timo	q.b.
Burro	q.b.
Farina 00	q.b.
