ingredient	quantity
Farina 00	400 g
Uova (circa 70 g l'una)	4
Lonza di maiale	200 g
Vitello polpa	250 g
Cosce di coniglio	200 g
Carote	300 g
Sedano	100 g
Cipolle grande	1
Spinaci	30 g
Scarola (indivia)	30 g
Uova	1
Parmigiano Reggiano DOP da grattugiare	15 g
Sale fino	q.b.
Pepe nero	q.b.
Brodo vegetale	q.b.
Olio extravergine d'oliva	q.b.
