ingredient	quantity
Uova intere	8
Grana Padano DOP da grattugiare	50 g
Sale fino	q.b.
Pepe nero	q.b.
Olio extravergine d'oliva per la teglia	q.b.
Prosciutto crudo a fette	120 g
Rucola	30 g
Scamorza (provola) affumicata	230 g
Pesto di rucola	100 g
Rucola	25 g
Grana Padano DOP da grattugiare	15 g
Pecorino romano grattugiato	15 g
Pinoli	12 g
Aglio	1 spicchio
Olio extravergine d'oliva	40 g
Sale fino	q.b.
