ingredient	quantity
Farina 00	40 g
Farina Manitoba	60 g
Acqua	65 g
Lievito di birra secco	3 g
Farina Manitoba	300 g
Farina 00	100 g
Uova medie	3
Latte intero	50 ml
Burro a temperatura ambiente	175 g
Zucchero	100 g
Miele	15 g
Scorza d'arancia	1
Scorza di limone	1
Baccello di vaniglia	metà
Sale fino	5 g
Panna fresca liquida	2 cucchiai
Tuorli	1
Latte intero	250 ml
Farina 00	25 g
Tuorli	3
Vaniglia mezza	bacca
Zucchero	75 g
Granella di zucchero	q.b.
Zucchero a velo	q.b.
