ingredient	quantity
Mele renette	450 g
Farina di riso senza glutine	150 g
Farina di grano saraceno senza glutine	120 g
Olio di semi di girasole	180 g
Zucchero di canna	120 g
Uova (2 medie, a temperatura ambiente)	110 g
Noci pecan	50 g
Arance	1
Lievito in polvere per dolci senza glutine	16 g
Sale fino	1 pizzico
Zucchero di canna	q.b.
Cannella in polvere	q.b.
Zucchero a velo senza glutine	q.b.
