ingredient	quantity
Mandorle pelate	85 g
Acqua per il croccante	20 g
Zucchero per il croccante	40 g
Panna fresca liquida	220 g
Burro	2 g
Zucchero per la pate a bombe	65 g
Tuorli (circa 3 medi)	52 g
Acqua per la pate a bombe	25 g
Mandorle pelate	85 g
Acqua	20 g
Zucchero	40 g
Burro	2 g
Cioccolato fondente	100 g
