ingredient	quantity
Riso Carnaroli	320 g
Zucca delica (già pulita)	600 g
Gorgonzola (freddo di frigo)	170 g
Cipolle dorate	100 g
Burro freddo di frigo	30 g
Vino bianco	50 g
Olio extravergine d'oliva	20 g
Rosmarino	1 rametto
Sale fino	q.b.
Pepe nero	q.b.
Acqua	2,5 l
Sedano	130 g
Cipolle dorate	130 g
Carote	100 g
Prezzemolo	20 g
Sale fino	q.b.
