ingredient	quantity
Uova (circa 275 g)	5
Zucchero	150 g
Farina 00	75 g
Fecola di patate	75 g
Farina di mandorle	75 g
Panna fresca liquida	350 g
Mascarpone	350 g
Zucchero a velo	75 g
Fragole	200 g
Baccello di vaniglia	½
Acqua	200 g
Zucchero	100 g
Scorza di limone	½
Scorza d'arancia	½
Panna fresca liquida	100 g
Zucchero a velo	15 g
Fragole	2
Granella di pistacchi	50 g
