ingredient	quantity
Linguine	320 g
Scampi (circa 1,4 kg da pulire)	16
Aglio	2 spicchi
Cognac	40 g
Passata di pomodoro	400 g
Olio extravergine d'oliva	20 g
Prezzemolo	1 ciuffo
Sale fino	q.b.
Pepe nero	q.b.
Vino bianco	50 g
Olio extravergine d'oliva	2 cucchiai
Scampi gli	scarti
Carote	1
Sedano	1 costa
Cipolle	1
Sale fino	q.b.
Pepe nero	q.b.
Acqua	1 l
