ingredient	quantity
Farina 00	400 g
Acqua	200 g
Sale fino	10 g
Cozze	1 kg
Vongole	500 g
Gamberoni	8
Vino bianco	50 g
Aglio	1 spicchio
Peperoncino secco	1
Olio extravergine d'oliva	q.b.
Pomodorini datterini	300 g
Olive nere sott'olio e scolate	40 g
Vino bianco	50 g
Olio extravergine d'oliva	q.b.
Prezzemolo tritato	q.b.
