ingredient	quantity
Farina di mais fioretto	100 g
Farina di riso	70 g
Fecola di patate	70 g
Burro a temperatura ambiente	150 g
Zucchero	130 g
Yogurt	125 g
Uova (circa 2 medie)	100 g
Latte intero	40 g
Granella di nocciole	50 g
Lievito in polvere per dolci senza glutine	1 bustina
Burro	q.b.
Fecola di patate	q.b.
