ingredient	quantity
Farina 00	220 g
Uova (medie, a temperatura ambiente)	3
Zucchero	140 g
Burro	100 g
Lievito in polvere per dolci	8 g
Latte intero (a temperatura ambiente)	30 g
Sale fino	½ cucchiaino
Zucchero a velo per guarnire	q.b.
Cocco rapè	20 g
Caffè (della moka a temperatura ambiente)	30 g
Farina 00	30 g
