ingredient	quantity
Riso Carnaroli	500 g
Succo di limone	100 ml
Scalogno	80 g
Parmigiano Reggiano DOP	100 g
Burro	15 g
Olio di oliva	30 g
Succo di limone	100 ml
Acqua	1 l
Pepe nero in grani	10 g
Carote	100 g
Sedano	100 g
Cipolle bianche	200 g
Tonno	200 g
Uova (medie)	2
Pangrattato	150 g
Sale fino	15 g
Pepe nero	q.b.
Olio di semi di arachide	q.b.
