ingredient	quantity
Robiola	140 g
Farina 00	140 g
Latte intero	50 ml
Uova medie	3
Olio di semi	25 ml
Pisellini	150 g
Prosciutto cotto	100 g
Lievito istantaneo per preparazioni salate	1 bustina
Grana Padano DOP (da grattugiare)	30 g
Sale fino	q.b.
Pepe nero	q.b.
Cipolle bianche	40 g
Olio extravergine d'oliva	q.b.
Burro	q.b.
Farina 00	q.b.
