ingredient	quantity
Mix di farine senza glutine (per pane e pizza)	200 g
Latte intero a temperatura ambiente	160 g
Acqua a temperatura ambiente	60 g
Lievito di birra secco senza glutine	5 g
Sale fino	7 g
Passata di pomodoro	150 g
Mozzarella	120 g
Olio extravergine d'oliva	20 g
Sale fino	q.b.
Pepe nero	q.b.
Mix di farine senza glutine per pane e pizza	20 g
Olio extravergine d'oliva	20 g
