ingredient	quantity
Anatra	2,3 kg
Succo d'arancia	50 g
Burro fuso	40 g
Grand Marnier	110 g
Pepe nero	q.b.
Sale fino	q.b.
Timo	3 rametti
Rosmarino	1 rametto
Arance	3 fette
Vino bianco	30 g
Acqua	20 g
Olio extravergine d'oliva	q.b.
Patate	450 g
Sale fino	q.b.
Pepe nero	q.b.
Rosmarino	5 rametti
Olio extravergine d'oliva	35 g
Amido di mais (maizena)	15 g
Zucchero	60 g
Arance	1
Acqua	20 g
