ingredient	quantity
Farina 00	350 g
Burro freddo	190 g
Zucchero	120 g
Farina di mandorle	70 g
Latte condensato	60 g
Uova	1
Tuorli	1
Scorza d'arancia	1
Aroma alla mandorla	1 cucchiaino
Latte intero	375 ml
Zucchero	150 g
Farina 00	15 g
Tuorli	4
Scorza d'arancia	1
Grano per pastiera	250 g
Ricotta vaccina	175 g
Ricotta di pecora	175 g
Arancia candita	80 g
Latte condensato	50 g
Uova	1
