ingredient	quantity
Burro	80 g
Farina 00	180 g
Zucchero a velo	80 g
Cacao amaro in polvere	18 g
Tuorli	2
Limoni	1
Lime	2
Arance	1
Zucchero	150 g
Uova medie	2
Tuorli	2
Burro ammorbidito	60 g
Gelatina in fogli	10 g
Mirtilli	70 g
More	70 g
Lamponi	70 g
Zucchero a velo	30 g
Gelatina in fogli	5 g
Succo di limone	20 ml
More	125 g
Mirtilli	60 g
Lamponi	140 g
