ingredient	quantity
Lasagne all'uovo	250 g
Zucca (già pulita)	500 g
Melanzane	250 g
Carciofi	6
Funghi porcini	400 g
Spinaci	500 g
Ricotta vaccina	500 g
Grana Padano DOP (da grattugiare)	100 g
Aglio	3 spicchi
Olio extravergine d'oliva	60 g
Sale fino	1 pizzico
Pepe nero	q.b.
Noce moscata (da grattugiare)	q.b.
Timo	1 rametto
Latte intero	500 ml
