ingredient	quantity
Lenticchie secche	330 g
Polpa di pomodoro	550 g
Acqua	550 g
Olio extravergine d'oliva	20 g
Sedano	40 g
Cipolle dorate	50 g
Carote	50 g
Rosmarino	2 rametti
Sale fino	q.b.
Pepe nero	q.b.
Latte di riso	1 l
Farina 00	100 g
Margarina vegetale	100 g
Sale fino	q.b.
Noce moscata	q.b.
Pepe nero	q.b.
Farina integrale	200 g
Acqua	145 g
Sale fino	q.b.
Olio extravergine d'oliva	5 g
