ingredient	quantity
Farina 00	250 g
Zucchero	250 g
Uova medie 	6
Uvetta sultanina 	150 g
Uvetta di Corinto 	100 g
Rum	1 cucchiaio
Arancia candita	50 g
Cedro candito	50 g
Baccello di vaniglia	1
Sale fino	1 pizzico
Scorza di limone	1
Lievito in polvere per dolci	1 bustina
Burro	250 g
Zucchero a velo	4 cucchiai
Acqua bollente	q.b.
