ingredient	quantity
Farina 00	150 g
Uova (1 medio)	55 g
Acqua a temperatura ambiente	30 g
Olio extravergine d'oliva	10 g
Sale fino	1 pizzico
Pesche	1 kg
Noci pecan	70 g
Pangrattato	100 g
Zucchero di canna	50 g
Burro	50 g
Scorza di limone	1
Estratto di vaniglia	1 cucchiaino
Burro	40 g
Zucchero a velo	q.b.
