ingredient	quantity
Riso Basmati	250 g
Petto di pollo	250 g
Gamberetti	250 g
Cipolle rosse grossa	1
Aglio	2 spicchi
Peperoncino privato dai semi	1
Olio extravergine d'oliva	1 cucchiaio
Olio di semi di arachide	5 cucchiai
Paprika dolce	1 cucchiaino
Curry	1 cucchiaino
Passata di pomodoro	150 g
Salsa di soia	2 cucchiai
Uova medie	2
