ingredient	quantity
Burro (freddo di frigo)	100 g
Farina 00	200 g
Acqua (ghiacciata)	70 g
Rosmarino	3 rametti
Maggiorana	2 rametti
Timo	3 rametti
Sale fino	q.b.
Pepe nero	q.b.
Patate	500 g
Cipolle rosse	250 g
Asiago	150 g
Timo	2 rametti
Olio extravergine d'oliva	40 g
Uova (medie)	5
Zucchero di canna	1 cucchiaio
Brodo vegetale	4 cucchiai
Sale fino	q.b.
Pepe nero	q.b.
Latte	10 g
